BioWare Version 5.3.2.9 Export,,,
Device:,Force Plate 1 9281CA (SN>616901),Force Plate 1 9281CA (SN>616901),Force Plate 1 9281CA (SN>616901)
1.673,-4.723992,6.492648,710.434845
1.674,-4.643999,6.812685,713.597725
1.675,-4.322377,6.77271,712.174118
1.676,-4.282655,6.852682,712.79673
1.677,-4.281832,6.77273,712.325302
1.678,-4.362374,6.852766,712.164894
1.679,-4.281832,7.052772,711.999199
1.68,-4.282106,6.93276,712.001495
1.681,-4.281832,6.972778,712.633507
1.682,-4.160743,6.692717,713.74369
1.683,-4.039929,6.652699,713.427086
1.684,-4.12157,6.81277,712.947929
1.685,-4.281283,6.572704,712.147926
1.686,-3.959112,6.732734,711.671577
1.687,-3.999933,6.852788,713.103096
1.688,-4.240188,6.372699,712.460724
1.689,-4.199642,6.452693,711.513786
1.69,-4.27991,6.612742,710.872879
1.691,-4.079652,6.412717,710.559746
1.692,-4.27991,6.372742,710.716225
1.693,-4.199917,6.452693,710.873886
1.694,-4.280185,6.532813,710.078171
1.695,-4.079103,6.452756,708.806396
1.696,-4.239639,6.532813,709.274208
1.697,-4.240188,6.652782,709.281097
1.698,-4.40045,6.452756,708.488495
1.699,-4.52044,6.412759,709.753647
1.7,-4.320182,6.412739,709.116211
1.701,-4.360727,6.492816,708.323761
1.702,-4.479345,6.532813,709.107361
1.703,-4.359355,6.612848,708.475311
1.704,-4.480169,6.332808,707.999962
1.705,-4.360178,6.332808,706.894577
1.706,-4.519342,6.052704,706.088806
1.707,-4.479894,6.012686,707.041489
1.708,-4.319358,6.132739,708.14904
1.709,-4.52044,6.012708,705.775841
1.71,-4.519617,5.852698,705.932823
1.711,-4.278538,6.052725,705.45742
1.712,-4.35963,5.73275,705.926079
1.713,-4.278812,5.972711,706.086678
1.714,-4.559339,5.892758,706.877296
1.715,-4.358257,5.85272,706.557594
1.716,-4.359355,6.012749,705.128983
1.717,-4.238267,5.73275,705.91964
1.718,-4.118276,6.052767,706.867897
1.719,-3.917194,5.972668,706.079742
1.72,-4.116629,5.772747,705.919151
1.721,-4.15745,5.932776,707.344246
1.722,-4.076633,6.172841,707.170509
1.723,-3.956368,6.092784,707.651306
1.724,-4.197446,6.172736,708.59922
1.725,-4.077182,5.932755,706.700569
1.726,-4.076633,6.252814,707.964111
1.727,-4.278264,6.332765,707.495163
1.728,-3.997462,6.252835,708.75853
1.729,-4.237443,6.092827,706.858536
1.73,-4.398528,6.412823,707.33226
1.731,-4.077182,6.252814,707.805008
1.732,-4.237718,6.292873,707.491524
1.733,-4.237169,6.492879,708.60334
1.734,-4.117453,6.212774,708.443596
1.735,-4.317986,6.252855,708.91993
1.736,-4.358532,6.532897,708.593178
1.737,-4.197721,6.452882,708.913704
1.738,-4.277989,6.372868,710.178383
1.739,-4.197446,6.572872,710.174248
1.74,-4.398528,6.612932,710.975914
1.741,-4.437976,6.372846,710.495117
1.742,-4.55879,6.412948,709.226959
1.743,-4.558516,6.532854,711.446999
1.744,-4.478522,6.332829,709.548172
1.745,-4.478522,6.252855,709.701851
1.746,-4.518793,6.492836,710.497406
1.747,-4.478797,6.292873,710.810211
1.748,-4.638509,6.61289,710.808723
1.749,-4.678506,6.412886,710.183968
1.75,-4.639333,6.372889,710.026833
1.751,-4.559614,6.452882,709.706459
1.752,-4.799595,6.252898,709.701355
1.753,-4.598787,6.292832,710.494797
1.754,-4.880686,6.492942,710.651596
1.755,-4.880137,6.572935,711.127434
1.756,-4.880686,6.332891,711.602486
1.757,-4.920683,6.492899,710.498558
1.758,-4.920957,6.412886,710.498062
1.759,-4.759323,6.492942,710.184448
1.76,-5.000951,6.492921,710.17952
1.761,-5.081219,6.452903,710.030922
1.762,-5.040948,6.332912,711.141426
1.763,-5.162311,6.492921,711.610222
1.764,-5.242304,6.372868,710.825325
1.765,-5.323121,6.212774,710.190399
1.766,-5.363118,6.33285,710.986427
1.767,-5.444484,6.252814,710.664581
1.768,-5.404213,6.332808,710.349968
1.769,-5.443935,5.932755,709.885788
1.77,-5.765007,6.17282,710.506294
1.771,-5.604197,6.092827,708.144547
1.772,-5.725285,5.892779,709.887939
1.773,-5.805828,5.932796,707.823242
1.774,-5.766105,6.172862,708.459526
1.775,-5.926367,6.252814,709.728302
1.776,-5.805553,6.01277,708.784142
1.777,-5.926367,6.052787,708.154945
1.778,-5.846373,6.172757,709.579712
1.779,-5.88637,5.932796,708.465431
1.78,-6.087452,6.172757,708.151337
1.781,-5.766929,6.372762,708.634407
1.782,-5.966913,6.452819,708.953606
1.783,-5.926642,6.452861,708.949188
1.784,-6.207168,6.572872,708.483681
1.785,-5.967736,6.612827,709.117638
1.786,-6.087452,6.652823,709.119797
1.787,-6.28826,6.772836,708.813896
1.788,-5.927739,6.932865,710.878456
1.789,-6.007733,6.972862,708.813568
1.79,-6.369626,7.092895,710.872681
1.791,-6.248537,7.292984,709.617035
1.792,-6.208815,7.092895,710.564651
1.793,-6.329903,7.092832,710.722626
1.794,-6.24991,7.252818,711.995819
1.795,-6.570159,7.452949,711.049721
1.796,-6.972323,7.372871,711.52887
1.797,-6.973146,7.652975,710.89621
1.798,-7.415032,7.692952,711.531662
1.799,-7.334215,7.772902,713.281906
1.8,-7.61584,7.772902,711.8563
1.801,-7.696382,7.852938,711.859436
1.802,-8.017454,8.012968,712.501953
1.803,-7.937461,8.132916,713.768127
1.804,-8.458792,7.772902,712.658775
1.805,-8.29853,8.172934,712.350052
1.806,-8.620151,7.772902,712.191933
1.807,-8.740691,7.852938,712.195572
1.808,-8.780413,7.972887,711.886055
1.809,-8.740417,7.732822,712.518867
1.81,-8.700145,8.052923,711.562737
1.811,-8.740691,7.892894,711.884254
1.812,-9.021217,7.812837,712.051399
1.813,-9.061214,7.732885,711.730705
1.814,-9.262022,7.692867,712.203598
1.815,-9.020943,8.052923,712.686218
1.816,-9.22175,7.852854,711.423172
1.817,-9.382835,7.652871,712.531876
1.818,-9.503375,7.972887,712.690323
1.819,-9.784176,8.052923,713.645317
1.82,-9.424205,7.852854,712.856659
1.821,-9.703908,7.852854,714.119377
1.822,-9.944987,7.812858,715.70623
1.823,-9.744454,7.852834,715.06469
1.824,-9.905539,7.812774,714.761925
1.825,-10.226611,7.77284,714.9207
1.826,-10.306056,7.692762,715.557167
1.827,-10.226337,7.852834,715.713966
1.828,-10.185517,7.652744,716.349739
1.829,-10.426321,7.972867,716.030876
1.83,-10.024706,7.612706,716.50605
1.831,-10.466592,7.612727,716.503441
1.832,-10.345779,7.772798,718.083054
1.833,-10.145246,7.452676,718.085686
1.834,-10.50604,7.532754,717.77404
1.835,-10.425497,7.332665,718.721298
1.836,-10.506315,7.452613,718.72216
1.837,-10.466592,7.612706,718.881409
1.838,-10.465769,7.452656,719.360573
1.839,-10.426046,7.57273,721.098
1.84,-10.506589,7.452656,719.992744
1.841,-10.344955,7.692762,720.632645
1.842,-10.424949,7.452635,721.264847
1.843,-10.746845,7.612643,719.994698
1.844,-10.384952,7.412617,722.840141
1.845,-10.545488,7.452593,722.213257
1.846,-10.625757,7.732655,722.052498
1.847,-10.584936,7.532628,723.951622
1.848,-10.666302,7.572646,722.841156
1.849,-10.424949,7.332519,722.527687
1.85,-10.625208,7.572604,722.841469
1.851,-10.584936,7.292521,723.474792
1.852,-10.664656,7.532607,722.528015
1.853,-10.624384,7.532607,724.42308
1.854,-10.383305,7.532566,723.791397
1.855,-10.343583,7.29248,726.326675
1.856,-10.383854,7.692616,725.217964
1.857,-10.62411,7.372536,724.901062
1.858,-10.583289,7.412533,725.696625
1.859,-10.664107,7.49259,726.015816
1.86,-10.623561,7.212506,726.801529
1.861,-10.622737,7.212465,727.273445
1.862,-10.703555,7.292521,728.226303
1.863,-10.70328,7.092495,727.751938
1.864,-10.663009,6.972505,728.066368
1.865,-10.743551,6.89251,729.968971
1.866,-10.983532,6.772416,728.86142
1.867,-10.863542,7.092495,731.07341
1.868,-10.783273,7.172488,731.074867
1.869,-10.502473,7.052478,731.074715
1.87,-10.782724,7.172426,732.026772
1.871,-10.983532,7.292542,733.130173
1.872,-10.862993,7.252441,733.763039
1.873,-10.982435,7.092432,733.614578
1.874,-11.143245,7.25242,732.824753
1.875,-10.982983,7.332413,735.673836
1.876,-11.02298,7.212423,736.626701
1.877,-11.343778,7.172426,737.408646
1.878,-11.424595,7.012355,737.259842
1.879,-11.304605,7.37241,737.89138
1.88,-11.745668,7.252398,738.359688
1.881,-11.905929,7.212423,739.78511
1.882,-11.865109,7.172385,741.216148
1.883,-11.986197,7.092412,739.944389
1.884,-12.106737,7.132388,741.052284
1.885,-12.186456,6.932341,741.52713
1.886,-12.34809,6.692317,742.636787
1.887,-12.30727,6.692317,742.478127
1.888,-12.508077,6.49227,742.636948
1.889,-12.387813,6.652236,743.582077
1.89,-12.748333,6.412235,744.380127
1.891,-12.868597,5.972143,742.946793
1.892,-12.988863,5.892171,742.629196
1.893,-12.948866,5.612088,743.89238
1.894,-12.748607,5.492098,744.366257
1.895,-13.109951,5.211994,744.207016
1.896,-12.948317,5.292008,743.261536
1.897,-13.190494,4.891999,742.936554
1.898,-13.390752,4.811984,742.466766
1.899,-13.229666,4.491862,743.574814
1.9,-13.30966,4.251882,742.939331
1.901,-13.229942,4.131891,743.570847
1.902,-13.430475,4.011901,744.046707
1.903,-13.469099,3.771857,743.727676
1.904,-13.55019,3.891911,743.404648
1.905,-13.429651,3.451819,744.029099
1.906,-13.509919,3.57181,743.238449
1.907,-13.469099,3.451798,743.245529
1.908,-13.188298,3.251793,742.296265
1.909,-13.46855,2.771643,741.017929
1.91,-13.429651,2.931755,742.761093
1.911,-13.388831,2.891737,741.332352
1.912,-13.388007,2.771747,742.121857
1.913,-13.388831,2.411713,741.01413
1.914,-13.268291,1.971684,741.166138
1.915,-13.227197,1.85161,741.793915
1.916,-13.066386,1.491597,741.321793
1.917,-13.227197,1.371544,740.685669
1.918,-12.946944,0.731489,740.038376
1.919,-12.826405,0.651474,739.884003
1.92,-12.585875,0.331395,738.76973
1.921,-12.424241,0.051459,738.450836
1.922,-12.505332,-0.188584,738.287796
1.923,-12.264254,-0.268579,739.396973
1.924,-12.344247,-0.508685,736.854935
1.925,-11.943181,-0.908758,737.650299
1.926,-11.862639,-1.26875,735.58728
1.927,-11.622109,-1.468756,736.055908
1.928,-11.702102,-1.628868,734.940964
1.929,-11.301311,-1.908909,734.933701
1.93,-11.180772,-1.988945,734.296616
1.931,-11.019138,-2.188971,733.9823
1.932,-10.819703,-2.428952,733.986237
1.933,-10.778608,-2.749073,730.652603
1.934,-10.699712,-2.869042,730.965073
1.935,-10.578624,-3.309072,732.382935
1.936,-10.176734,-3.589112,731.439926
1.937,-9.937028,-3.789222,731.597687
1.938,-9.896756,-4.309264,728.743698
1.939,-9.654854,-4.46921,730.472244
1.94,-9.734848,-4.789268,729.048264
1.941,-9.454596,-5.069392,728.413452
1.942,-9.334331,-5.429406,730.459717
1.943,-9.132975,-5.509379,728.087341
1.944,-8.932716,-5.94945,727.287476
1.945,-8.691912,-6.029464,726.339874
1.946,-8.611369,-6.309546,726.01326
1.947,-8.371114,-6.469491,725.065811
1.948,-8.450833,-6.909624,723.94989
1.949,-8.450284,-6.869522,724.736084
1.95,-8.330568,-7.149668,724.742126
1.951,-8.008947,-7.589654,722.040207
1.952,-8.00977,-7.989727,721.40155
1.953,-7.808688,-7.829698,719.342987
1.954,-7.528436,-8.269747,720.612427
1.955,-7.48789,-8.509769,718.706024
1.956,-7.487616,-8.589826,718.073517
1.957,-7.808414,-9.149845,716.482513
1.958,-7.568158,-9.62989,716.008957
1.959,-7.206814,-9.469862,716.004517
1.96,-7.407622,-10.109958,714.580734
1.961,-7.287357,-10.029964,714.41832
1.962,-7.126821,-10.62998,712.512909
1.963,-7.12737,-10.910105,712.350159
1.964,-7.167367,-11.070111,710.607941
1.965,-7.207638,-11.550137,709.030991
1.966,-7.127644,-11.710167,709.181046
1.967,-6.967382,-11.990185,708.396164
1.968,-7.088196,-12.150236,707.278244
1.969,-7.207363,-12.390238,707.276932
1.97,-6.967382,-12.79029,704.259232
1.971,-7.168464,-12.910259,704.423248
1.972,-7.008477,-13.150283,703.313889
1.973,-6.927934,-13.510401,701.565613
1.974,-7.048199,-13.670367,700.610443
1.975,-7.008477,-13.790379,701.247742
1.976,-7.048748,-14.110396,698.868408
1.977,-7.049023,-14.190389,697.448547
1.978,-7.129291,-14.110396,697.282562
1.979,-7.330373,-14.350439,696.33754
1.98,-7.209833,-14.750449,694.754471
1.981,-7.451461,-15.070507,695.384018
1.982,-7.411739,-14.950516,693.323929
1.983,-7.572001,-15.310469,692.689957
1.984,-7.411464,-15.470539,691.898682
1.985,-7.532278,-15.390524,691.737381
1.986,-7.653366,-15.670544,690.467926
1.987,-7.572001,-16.110635,689.675308
1.988,-7.733086,-16.230562,689.517212
1.989,-7.814177,-16.110614,687.297516
1.99,-7.854174,-16.390655,687.146606
1.991,-7.974988,-16.790686,685.718857
1.992,-7.733909,-16.910676,684.605881
1.993,-7.893896,-16.990712,682.859924
1.994,-7.975537,-17.270816,683.499146
1.995,-8.015534,-17.070706,682.858917
1.996,-7.694461,-17.230736,681.118698
1.997,-7.93554,-17.510818,680.801651
1.998,-8.055805,-17.590769,679.685043
1.999,-7.934991,-17.790838,678.737595
2,-7.895543,-17.790732,679.057632
2.001,-8.09635,-17.670679,679.054825
2.002,-8.056628,-17.790817,677.791962
2.003,-7.815824,-17.950762,676.52301
2.004,-8.016356,-18.110791,676.2061
2.005,-8.05553,-18.190785,675.254501
2.006,-8.176619,-18.310859,673.989502
2.007,-8.136622,-18.430787,673.350403
2.008,-8.217164,-18.350772,672.561417
2.009,-8.377426,-18.470784,671.134171
2.01,-8.33688,-18.270757,670.03537
2.011,-8.538511,-18.310733,670.025314
2.012,-8.618504,-18.390748,669.550446
2.013,-8.337429,-18.390705,668.601044
2.014,-8.417697,-17.990654,668.437454
2.015,-8.457694,-18.070626,667.329605
2.016,-8.498514,-17.950657,665.907104
2.017,-8.778492,-18.110581,664.641739
2.018,-8.458517,-17.950593,664.643417
2.019,-8.658501,-17.790502,664.795929
2.02,-8.61823,-17.670511,662.417984
2.021,-8.457968,-17.390491,662.100266
2.022,-8.297432,-17.270417,661.308121
2.023,-8.658776,-17.230442,660.518158
2.024,-8.89958,-17.470463,659.885468
2.025,-8.577959,-17.030415,659.411224
2.026,-8.819586,-16.830327,658.141785
2.027,-8.579057,-16.510288,658.148071
2.028,-8.819586,-16.270203,656.725082
2.029,-8.618779,-16.150274,654.976166
2.03,-8.779316,-15.830134,654.974365
2.031,-8.578508,-15.59011,653.556946
2.032,-8.537962,-15.430059,654.18782
2.033,-8.739319,-14.82996,652.601288
2.034,-8.538511,-14.990053,651.80426
2.035,-8.37825,-14.429951,650.861923
2.036,-8.418795,-14.069895,650.227097
2.037,-8.057451,-13.909886,648.637299
2.038,-8.337978,-13.349764,648.008743
2.039,-8.177168,-12.989729,649.114151
2.04,-8.217713,-12.549617,647.847015
2.041,-8.17799,-12.18954,645.314056
2.042,-7.815001,-11.949539,644.684158
2.043,-7.655562,-11.509447,644.04129
2.044,-7.815549,-11.109353,641.831787
2.045,-7.415032,-10.709385,641.67366
2.046,-7.534749,-10.349204,640.076813
2.047,-7.052865,-9.869179,638.816406
2.048,-7.052865,-9.549058,637.392426
2.049,-7.012594,-9.028974,635.809845
2.05,-6.651525,-8.748911,635.650879
2.051,-6.772064,-8.348859,634.541214
2.052,-6.731244,-8.148854,632.47406
2.053,-6.650976,-7.588751,631.373749
2.054,-6.249361,-7.228696,630.262238
2.055,-6.210736,-7.068604,628.992661
2.056,-6.128821,-6.42855,628.363602
2.057,-5.888566,-6.468505,626.300079
2.058,-5.768026,-6.228461,624.399429
2.059,-5.688033,-6.068431,623.128342
2.06,-5.566945,-5.828304,620.288803
2.061,-5.245049,-5.588302,619.484848
2.062,-5.045339,-5.188187,617.424438
2.063,-5.004793,-4.98814,613.786224
2.064,-4.643999,-4.948143,612.356323
2.065,-4.683721,-4.708078,611.251251
2.066,-4.643724,-4.82809,608.079559
2.067,-4.161292,-4.387999,605.230637
2.068,-4.08075,-4.187952,601.278458
2.069,-3.760226,-3.987926,599.367813
2.07,-3.519147,-3.867873,596.676056
2.071,-3.600239,-3.667825,594.299042
2.072,-3.559693,-3.547814,590.024033
2.073,-3.35916,-3.387764,587.17775
2.074,-3.559968,-2.947672,584.483994
2.075,-3.479974,-2.787706,580.358421
2.076,-3.399706,-2.147547,578.777328
2.077,-3.479425,-2.027493,573.704308
2.078,-3.199173,-1.947479,571.969856
2.079,-3.278892,-1.627463,567.378426
2.08,-3.360532,-1.387377,564.839867
2.081,-3.239718,-1.067361,560.408043
2.082,-3.399706,-0.907247,557.713486
2.083,-3.278892,-0.507154,553.593651
2.084,-3.238895,-0.307169,548.690269
2.085,-3.199996,-0.027107,544.093102
2.086,-3.359709,-0.107038,540.610855
2.087,-2.838103,0.413005,536.011742
2.088,-3.159176,0.373071,532.690903
2.089,-2.958368,0.69315,528.7295
2.09,-2.877551,1.093245,524.604919
2.091,-2.557302,1.093265,518.751762
2.092,-2.838378,1.293313,513.991356
2.093,-2.275403,1.533314,509.881737
2.094,-2.436488,1.653368,504.651871
2.095,-2.396217,1.813438,500.848465
2.096,-2.114867,1.933451,496.250488
2.097,-2.155962,2.413517,491.344452
2.098,-1.994328,2.413538,487.381958
2.099,-1.67353,2.653624,482.951614
2.1,-1.633533,3.013721,479.303841
2.101,-1.39218,3.133795,472.967918
2.102,-1.272189,3.253745,469.802917
2.103,-1.150826,3.453834,465.053879
2.104,-1.15165,3.573928,458.555733
2.105,-1.030013,3.69394,455.706673
2.106,-0.990016,3.653986,450.956802
2.107,-0.830303,3.813994,445.094101
2.108,-0.789757,3.694004,440.823547
2.109,-0.669218,3.493914,436.696495
2.11,-0.669218,3.293972,432.109024
2.111,-0.628672,3.334011,425.920074
2.112,-0.588675,3.013994,422.759476
2.113,-0.708391,3.174023,417.365265
2.114,-0.387319,2.813905,412.143822
2.115,-0.187609,2.533906,408.661423
2.116,-0.187884,2.373919,404.064072
2.117,-0.508407,2.413937,398.358994
2.118,-0.227057,2.093899,393.450378
2.119,-0.548953,2.133938,391.068771
2.12,0.014022,1.773883,385.212822
2.121,-0.18706,1.773924,382.200859
2.122,-0.025975,1.853919,378.239151
2.123,-0.10542,1.453971,372.855125
2.124,-0.065972,1.173868,369.051384
2.125,0.215378,1.213949,366.517387
2.126,-0.066521,1.05394,363.187859
2.127,0.455085,0.533834,360.018097
2.128,0.175107,0.293896,356.536034
2.129,0.215104,-0.306246,355.111908
2.13,0.134287,-0.866264,351.147728
2.131,0.33482,-1.506318,347.343781
2.132,0.294274,-2.306465,345.440834
2.133,0.293725,-3.306595,343.377136
2.134,0.455085,-4.226732,341.319366
2.135,0.414265,-5.226903,339.415756
2.136,0.655069,-6.106981,335.773235
2.137,0.493709,-7.107132,334.348286
2.138,0.373993,-8.107325,331.494286
2.139,0.453712,-8.707446,330.695232
2.14,0.332899,-9.867563,327.688877
2.141,0.413167,-10.507618,325.150787
2.142,0.252356,-10.907733,323.886604
2.143,0.734514,-11.547808,320.0797
2.144,0.452889,-11.947776,319.452297
2.145,0.853955,-12.027791,316.756405
2.146,0.77451,-12.547854,315.331795
2.147,0.893952,-12.507795,312.157269
2.148,0.814507,-12.587788,310.730816
2.149,0.894775,-12.747838,308.826241
2.15,0.894501,-12.947802,308.02771
2.151,0.854778,-13.227884,306.92408
2.152,0.895324,-13.187825,303.916569
2.153,0.775883,-13.307774,304.218685
2.154,0.935321,-13.427806,301.377357
2.155,1.016138,-13.347728,301.381939
2.156,0.855602,-13.547838,299.799522
2.157,0.493709,-13.667828,298.680637
2.158,0.494533,-13.227716,298.363705
2.159,0.655069,-13.387767,299.465508
2.16,0.45481,-13.26765,298.678471
2.161,0.73616,-13.227675,297.252533
2.162,0.696438,-12.987547,297.248257
2.163,0.295372,-12.827518,298.195366
2.164,0.695889,-12.867535,298.359234
2.165,0.295372,-12.907512,299.778423
2.166,0.456182,-12.867535,298.512394
2.167,0.134012,-13.387494,299.312416
2.168,-0.10542,-13.62758,300.259674
2.169,-0.065697,-13.987593,300.419609
2.17,-0.506212,-14.18762,302.628605
2.171,-0.585656,-14.627752,302.155876
2.172,-1.067814,-15.067801,303.733318
2.173,-1.027268,-15.507829,305.1688
2.174,-1.548873,-16.387969,306.276989
2.175,-1.75023,-16.868015,307.231499
2.176,-1.87022,-17.628186,309.28828
2.177,-2.311283,-18.508263,311.504162
2.178,-2.713173,-19.228415,312.773922
2.179,-3.033422,-20.06858,316.263542
2.18,-3.475034,-20.868641,318.795689
2.181,-3.675292,-21.468699,320.385349
2.182,-4.076907,-22.148855,324.650139
2.183,-4.558241,-22.94896,325.607292
2.184,-4.839042,-23.869095,327.99049
2.185,-5.320651,-24.669179,332.264168
2.186,-5.842531,-25.469326,336.227512
2.187,-6.203875,-26.309428,339.871136
2.188,-6.484127,-27.3096,343.353222
2.189,-7.406799,-28.18976,348.111267
2.19,-7.567884,-29.509992,353.651768
2.191,-8.129486,-30.149983,356.823971
2.192,-8.370565,-31.230148,362.694187
2.193,-8.892994,-32.310357,368.547501
2.194,-9.334331,-33.430519,375.358555
2.195,-9.936753,-34.590699,379.478729
2.196,-10.378365,-35.390847,386.456989
2.197,-10.779706,-36.470991,394.37233
2.198,-11.021059,-37.111047,401.039413
2.199,-11.7032,-38.151258,407.528179
2.2,-12.2659,-38.751376,415.764847
2.201,-13.028585,-39.231466,424.005001
2.202,-13.550739,-39.471487,431.770119
2.203,-14.272604,-40.111626,440.803711
2.204,-14.875026,-39.991592,449.525787
2.205,-15.317186,-40.191641,459.505356
2.206,-15.877965,-40.391687,467.90049
2.207,-16.480937,-39.911705,480.102356
2.208,-17.043911,-39.591688,490.087494
2.209,-17.52552,-39.271692,500.551254
2.21,-17.845769,-38.711612,514.020103
2.211,-18.408195,-37.831577,525.902756
2.212,-18.76899,-36.871443,539.687195
2.213,-19.21115,-35.991386,554.584793
2.214,-19.612491,-34.511168,570.739998
2.215,-19.693034,-33.191085,585.322617
2.216,-19.652762,-31.590876,603.702103
2.217,-19.732481,-29.950712,618.754692
2.218,-19.331141,-27.710491,639.039742
2.219,-19.611942,-25.510204,658.05275
2.22,-19.651664,-23.149972,677.059334
2.221,-19.491403,-20.429683,699.400208
2.222,-19.090062,-17.229246,720.633362
2.223,-18.888706,-13.988915,741.388718
2.224,-17.925214,-10.748459,764.197571
2.225,-17.121161,-7.18807,787.650116
2.226,-16.439019,-3.547604,810.939911
2.227,-15.675237,0.172897,834.864212
2.228,-15.192804,4.053387,859.09491
2.229,-14.711196,7.933918,883.022949
2.23,-14.188767,11.694354,906.779587
2.231,-13.545799,15.654816,931.812881
2.232,-12.663673,19.095236,956.527328
2.233,-11.778803,22.45564,981.393127
2.234,-9.931813,25.776069,1006.261887
2.235,-8.80806,29.176449,1030.182053
2.236,-7.962912,32.136824,1054.098648
2.237,-6.878881,34.417082,1077.381195
2.238,-5.875666,37.017234,1100.033859
2.239,-5.15243,39.057555,1122.365707
2.24,-4.308654,40.577685,1144.374268
2.241,-3.385434,41.497739,1166.070297
2.242,-2.421668,42.177723,1185.558975
2.243,-1.738703,42.4977,1207.883743
2.244,-0.896299,42.217472,1227.520996
2.245,-0.333874,41.497255,1247.47403
2.246,0.228278,40.777038,1264.896851
2.247,0.709337,39.216703,1284.370117
2.248,1.07123,37.656344,1301.632324
2.249,1.512293,35.936038,1318.895844
2.25,1.672829,33.815537,1335.518219
2.251,1.953356,31.815211,1351.1987
2.252,1.833091,29.614757,1366.24765
2.253,1.831719,27.214297,1382.244385
2.254,2.072523,25.333921,1397.752411
2.255,1.912261,22.693356,1414.545837
2.256,1.550094,20.693053,1429.908783
2.257,1.30929,18.332631,1444.636353
2.258,1.188201,16.612244,1458.741638
2.259,0.463867,14.371835,1474.42157
2.26,0.022255,12.491459,1489.307831
2.261,-0.660435,11.011135,1504.363037
2.262,-1.263132,9.170777,1518.30249
2.263,-2.226075,7.890501,1534.615448
2.264,-3.069851,6.610225,1548.249481
2.265,-3.87363,5.650029,1562.662811
2.266,-4.716582,5.009892,1575.819305
2.267,-5.639802,4.209702,1592.455322
2.268,-6.603843,3.809546,1607.665375
2.269,-7.566237,3.169345,1621.606567
2.27,-8.290297,3.089351,1635.394653
2.271,-8.971615,2.969318,1649.970215
2.272,-9.814568,3.009233,1665.815735
2.273,-10.538078,3.12916,1679.59964
2.274,-11.299938,3.129096,1693.867828
2.275,-11.902086,3.329038,1710.021881
2.276,-12.343973,3.329017,1723.651794
2.277,-12.985843,3.488962,1737.119354
2.278,-13.426906,3.568914,1751.219238
2.279,-13.667711,3.648907,1765.480652
2.28,-14.469568,3.528791,1778.948181
2.281,-14.749821,3.288727,1792.099274
2.282,-15.231703,2.928566,1805.248291
2.283,-15.47196,2.168396,1816.029449
2.284,-15.954117,1.768217,1827.902008
2.285,-16.234369,1.488136,1838.679596
2.286,-16.434628,0.687988,1848.826782
2.287,-16.715703,0.367887,1860.226685
2.288,-17.276208,-0.432322,1870.840881
2.289,-17.677548,-1.072416,1879.865723
2.29,-17.756719,-1.832628,1889.217682
2.291,-18.318321,-2.832823,1897.297638
2.292,-18.719112,-3.433006,1906.49353
2.293,-18.759109,-4.233173,1914.091248
2.294,-19.280989,-5.273342,1922.655701
2.295,-19.641784,-6.313513,1930.263336
2.296,-20.203661,-7.633784,1938.807892
2.297,-21.005793,-8.673974,1944.190399
2.298,-21.528221,-9.95423,1950.378387
2.299,-21.889291,-11.274439,1957.815704
2.3,-22.491439,-12.154579,1963.372498
2.301,-22.893602,-13.554846,1970.815491
2.302,-23.455753,-14.635054,1976.203796
2.303,-24.058451,-15.875313,1979.842346
2.304,-24.941949,-16.875401,1984.447235
2.305,-25.54492,-17.915548,1990.313843
2.306,-26.267058,-19.155766,1993.634644
2.307,-26.871128,-20.235888,1998.704498
2.308,-27.514096,-21.636134,2002.03598
2.309,-27.91626,-22.67622,2003.942017
2.31,-29.082207,-23.916415,2006.628296
2.311,-29.644906,-24.99656,2009.169525
2.312,-30.208156,-26.356724,2011.22821
2.313,-31.013581,-27.476846,2013.28537
2.314,-31.816811,-28.836949,2013.770569
2.315,-32.420879,-30.197092,2014.407928
2.316,-33.143843,-31.357271,2014.244019
2.317,-33.827906,-33.317598,2015.199127
2.318,-34.592237,-34.63764,2014.888184
2.319,-35.154936,-36.397837,2014.091278
2.32,-35.758182,-38.038043,2012.187988
2.321,-36.442245,-39.678268,2011.08255
2.322,-36.725242,-41.19838,2008.549225
2.323,-36.726615,-42.998592,2007.431793
2.324,-37.290137,-44.998875,2002.526031
2.325,-37.612857,-47.399106,1999.505341
2.326,-38.016119,-49.439342,1996.023895
2.327,-37.977768,-51.359503,1992.052429
2.328,-38.340485,-53.599851,1988.247345
2.329,-38.78292,-56.200105,1983.486481
2.33,-39.065367,-57.920304,1976.993042
2.331,-39.388909,-60.600594,1971.289673
2.332,-39.710805,-62.760906,1964.476318
2.333,-39.793544,-65.001045,1959.567322
2.334,-40.116813,-67.481369,1953.221497
2.335,-40.159005,-69.401491,1945.455048
2.336,-40.601713,-71.401627,1938.004791
2.337,-40.724449,-73.841978,1928.661407
2.338,-40.846361,-75.562073,1921.991516
2.339,-40.888278,-77.482235,1912.960815
2.34,-41.171276,-79.442396,1904.08844
2.341,-41.414551,-81.242523,1894.893066
2.342,-41.456467,-83.322695,1885.066559
2.343,-41.418941,-84.842762,1875.246246
2.344,-41.581674,-86.722824,1863.835266
2.345,-41.703309,-88.16288,1854.002777
2.346,-41.746326,-89.763065,1841.169098
2.347,-41.787969,-91.403057,1829.592133
2.348,-41.830437,-93.163151,1817.395325
